Address,Latitude,Longitude,Neighborhood,Created_At,Property_Type,Style,Year_Built,Square_Footage,Bedrooms,Bathrooms,Lot_Size,Price,Property_Tax,HOA_Fees,Parking_Spaces,Heating,Cooling,Appliances,Features,School_District,Walk_Score,Transit_Score,Last_Sold_Date,Last_Sold_Price,Estimated_Monthly_Payment
"919, Sacramento Street, Laurel Heights, San Francisco, CA 94102",37.784537,-122.427824,Laurel Heights,2025-08-31,Single Family Home,Traditional,1934,2887,4,3,7643,2441567,30519,0,2,Forced Air,Evaporative,"Dishwasher, Garbage Disposal, Dryer, Refrigerator, Microwave","Fireplace, Private backyard, Tile floors, Close to public transportation",Private Schools,83,83,2024-05-20,1847198,4618
"5476, California Street, Laurel Heights, San Francisco, CA 94102",37.783481,-122.439767,Laurel Heights,2025-08-31,Single Family Home,Traditional,1927,3429,3,4,12218,2119680,26496,0,0,Forced Air,Mini Split,"Dishwasher, Washer, Garbage Disposal, Dryer, Microwave","Carpet floors, Private backyard, Modern kitchen",San Francisco Archdiocese,82,83,2024-02-11,1662806,4009
"2883, Pine Street, Laurel Heights, San Francisco, CA 94102",37.783471,-122.432196,Laurel Heights,2025-08-31,Single Family Home,Traditional,1911,3068,3,2,6159,2844494,35556,0,1,Central Heating,Central Air,"Garbage Disposal, Dryer, Dishwasher, Microwave, Oven, Washer","Built-in storage, Landscaped backyard, Tile floors, Updated kitchen",Charter Schools,86,84,2021-07-19,2499697,5380
"4433, California Street, Laurel Heights, San Francisco, CA 94102",37.783635,-122.429178,Laurel Heights,2025-08-31,Single Family Home,Traditional,1920,2698,4,4,7766,2709667,33870,255,2,Radiant,None,"Refrigerator, Garbage Disposal, Dryer, Washer, Oven","Updated kitchen, Close to public transportation, Private backyard, Fireplace, Tile floors",San Francisco Unified School District,83,79,2022-04-13,1926094,5125
"5577, California Street, Laurel Heights, San Francisco, CA 94102",37.789599,-122.438105,Laurel Heights,2025-08-31,Single Family Home,Traditional,1922,3312,4,4,8325,3397047,42463,416,2,Radiant,Evaporative,"Dryer, Dishwasher, Refrigerator, Microwave, Oven","Spacious backyard, Updated kitchen, Close to public transportation, Laminate floors, Built-in storage",San Francisco Archdiocese,83,78,2023-05-26,2566713,6425
"7007, Jackson Street, Laurel Heights, San Francisco, CA 94102",37.784788,-122.422323,Laurel Heights,2025-08-31,Single Family Home,Traditional,1943,2984,3,2,10651,3240680,40508,603,0,Baseboard,Mini Split,"Oven, Microwave, Garbage Disposal","Fireplace, Updated kitchen, Private backyard, Close to parks, Hardwood floors",Charter Schools,75,80,2020-11-03,2546180,6129
"7640, Jackson Street, Laurel Heights, San Francisco, CA 94102",37.787955,-122.436152,Laurel Heights,2025-08-31,Single Family Home,Traditional,1947,2320,3,4,6399,2943632,36795,299,1,Forced Air,Central Air,"Refrigerator, Oven, Microwave, Dishwasher, Dryer","Renovated kitchen, Spacious backyard, Tile floors",San Francisco Archdiocese,82,72,2023-03-12,2195879,5567
"5215, Washington Street, Laurel Heights, San Francisco, CA 94102",37.788909,-122.420757,Laurel Heights,2025-08-31,Single Family Home,Traditional,1917,2229,4,3,5131,2373688,29671,0,1,Wall Unit,Window Unit,"Dishwasher, Dryer, Garbage Disposal, Washer, Refrigerator","High ceilings, Close to parks, Carpet floors",San Francisco Unified School District,89,81,2022-01-17,1931240,4489
"8788, California Street, Laurel Heights, San Francisco, CA 94102",37.782951,-122.434805,Laurel Heights,2025-08-31,Single Family Home,Traditional,1938,2468,5,4,7266,3117570,38969,0,1,Wall Unit,Evaporative,"Dishwasher, Washer, Refrigerator, Dryer, Oven","Close to parks, Hardwood floors, Renovated kitchen, Spacious backyard, Built-in storage",San Francisco Archdiocese,84,82,2020-09-20,2273453,5895
"8684, Pine Street, Laurel Heights, San Francisco, CA 94102",37.78748,-122.434974,Laurel Heights,2025-08-31,Single Family Home,Traditional,1935,2371,3,4,6794,2675633,33445,610,2,Radiant,None,"Dishwasher, Garbage Disposal, Microwave, Dryer","Landscaped backyard, Close to restaurants, Modern kitchen",Private Schools,78,76,2021-12-08,2273998,5060
"8841, Washington Street, Laurel Heights, San Francisco, CA 94102",37.789666,-122.438329,Laurel Heights,2025-08-31,Single Family Home,Traditional,1923,2312,3,2,7367,3166127,39576,755,0,Radiant,Mini Split,"Refrigerator, Microwave, Dryer, Washer, Dishwasher","Fireplace, Close to parks, Laminate floors, Spacious backyard",Private Schools,84,83,2023-01-22,2764778,5988
"298, Jackson Street, Laurel Heights, San Francisco, CA 94102",37.789725,-122.43711,Laurel Heights,2025-08-31,Single Family Home,Traditional,1931,2212,4,4,7142,2682185,33527,0,2,Baseboard,Window Unit,"Microwave, Garbage Disposal, Dishwasher, Dryer, Oven","Close to public transportation, Built-in storage, Modern kitchen, Laminate floors, Spacious backyard",San Francisco Unified School District,81,81,2021-09-10,2234707,5072
"2166, Geary Boulevard, Western Addition, San Francisco, CA 94102",37.787506,-122.40163,Western Addition,2025-08-31,Single Family Home,Victorian,1922,2136,2,1,6318,2935005,36687,281,1,Radiant,Central Air,"Washer, Microwave, Garbage Disposal, Dryer, Refrigerator","Landscaped backyard, Concrete floors, Close to public transportation, Modern kitchen, High ceilings",Private Schools,86,84,2022-07-05,2272313,5550
"3962, Eddy Street, Western Addition, San Francisco, CA 94102",37.788145,-122.419826,Western Addition,2025-08-31,Single Family Home,Victorian,1936,2784,4,3,6168,1943830,24297,0,2,Radiant,None,"Dishwasher, Dryer, Oven, Garbage Disposal, Washer, Microwave","High ceilings, Close to public transportation, Tile floors, Updated kitchen, Spacious backyard",San Francisco Archdiocese,89,80,2020-11-17,1410441,3675
"9028, Turk Street, Western Addition, San Francisco, CA 94102",37.785295,-122.402182,Western Addition,2025-08-31,Single Family Home,Victorian,1909,2663,2,1,8986,1987631,24845,0,1,Radiant,None,"Dishwasher, Washer, Microwave, Refrigerator, Oven, Garbage Disposal","Private backyard, Close to shopping, Fireplace",Charter Schools,81,81,2022-10-24,1767518,3759
"885, O'Farrell Street, Western Addition, San Francisco, CA 94102",37.782962,-122.40016,Western Addition,2025-08-31,Single Family Home,Victorian,1913,2193,3,2,8248,2003249,25040,457,2,Forced Air,Window Unit,"Dishwasher, Washer, Microwave, Dryer, Refrigerator, Garbage Disposal","Hardwood floors, Close to restaurants, Fireplace, Spacious backyard, Updated kitchen",San Francisco Unified School District,84,76,2023-12-08,1427580,3788
"5906, O'Farrell Street, Western Addition, San Francisco, CA 94102",37.789002,-122.40967,Western Addition,2025-08-31,Single Family Home,Victorian,1902,2343,3,2,8835,2461377,30767,0,0,Forced Air,Evaporative,"Oven, Washer, Dishwasher, Dryer, Refrigerator","Updated kitchen, Close to restaurants, Carpet floors",San Francisco Unified School District,80,82,2023-09-09,2008337,4654
"3560, Turk Street, Western Addition, San Francisco, CA 94102",37.788478,-122.408117,Western Addition,2025-08-31,Single Family Home,Victorian,1917,2025,2,2,6540,2673569,33419,725,2,Central Heating,Mini Split,"Garbage Disposal, Dryer, Oven","Renovated kitchen, Hardwood floors, Landscaped backyard, Close to restaurants, High ceilings",Charter Schools,84,76,2022-06-23,2351522,5055
"8161, Turk Street, Western Addition, San Francisco, CA 94102",37.785784,-122.401405,Western Addition,2025-08-31,Single Family Home,Victorian,1919,2233,2,1,8509,2957646,36970,0,0,Central Heating,Window Unit,"Oven, Garbage Disposal, Refrigerator, Dryer, Microwave, Dishwasher","Close to restaurants, Built-in storage, Renovated kitchen, Landscaped backyard",Charter Schools,80,75,2021-11-03,2435785,5593
"2157, Eddy Street, Western Addition, San Francisco, CA 94102",37.787034,-122.406848,Western Addition,2025-08-31,Single Family Home,Victorian,1916,2883,3,2,11435,2426256,30328,366,0,Radiant,Window Unit,"Dishwasher, Dryer, Refrigerator, Garbage Disposal, Oven, Microwave","High ceilings, Private backyard, Updated kitchen, Carpet floors, Close to restaurants",San Francisco Unified School District,81,85,2022-04-25,1739027,4588
"5305, Golden Gate Avenue, Western Addition, San Francisco, CA 94102",37.786703,-122.409504,Western Addition,2025-08-31,Single Family Home,Victorian,1925,2755,4,3,5917,2371341,29641,0,2,Baseboard,Window Unit,"Microwave, Refrigerator, Washer, Dishwasher, Oven","Modern kitchen, Landscaped backyard, Tile floors",Private Schools,83,83,2023-08-16,2057494,4485
"6169, Golden Gate Avenue, Western Addition, San Francisco, CA 94102",37.78926,-122.408763,Western Addition,2025-08-31,Single Family Home,Victorian,1916,3196,2,3,12705,2674057,33425,0,0,Forced Air,Mini Split,"Refrigerator, Washer, Oven","Modern kitchen, Built-in storage, Close to shopping",Private Schools,86,77,2023-03-23,2097261,5057
"6867, Geary Boulevard, Western Addition, San Francisco, CA 94102",37.780298,-122.415135,Western Addition,2025-08-31,Single Family Home,Victorian,1919,2136,3,3,7825,1908595,23857,0,0,Wall Unit,Central Air,"Washer, Dryer, Refrigerator, Oven, Garbage Disposal","Built-in storage, Renovated kitchen, Close to restaurants, Landscaped backyard",Private Schools,88,83,2023-12-24,1435942,3610
"7442, Turk Street, Western Addition, San Francisco, CA 94102",37.787776,-122.406574,Western Addition,2025-08-31,Single Family Home,Victorian,1919,2455,3,3,6857,1827046,22838,0,2,Radiant,Central Air,"Oven, Microwave, Washer, Dishwasher, Garbage Disposal","Private backyard, Hardwood floors, Built-in storage, Renovated kitchen, Close to shopping",San Francisco Archdiocese,81,80,2023-01-14,1302439,3455
"3183, Turk Street, Western Addition, San Francisco, CA 94102",37.789437,-122.419254,Western Addition,2025-08-31,Single Family Home,Victorian,1934,3159,2,1,10168,2794882,34936,0,2,Wall Unit,None,"Oven, Refrigerator, Microwave, Garbage Disposal","Landscaped backyard, Renovated kitchen, Close to public transportation, Fireplace",Private Schools,82,84,2021-07-29,1985332,5286
"8268, Eddy Street, Western Addition, San Francisco, CA 94102",37.780193,-122.412082,Western Addition,2025-08-31,Single Family Home,Victorian,1921,2063,4,3,7201,2509035,31362,205,1,Wall Unit,Evaporative,"Oven, Refrigerator, Washer, Garbage Disposal, Microwave, Dryer","Private backyard, Close to parks, Built-in storage, Modern kitchen",Private Schools,90,79,2021-06-05,2224927,4745
"1936, Turk Street, Western Addition, San Francisco, CA 94102",37.78043,-122.419105,Western Addition,2025-08-31,Single Family Home,Victorian,1920,2921,2,2,6917,1985454,24818,0,0,Wall Unit,Mini Split,"Oven, Microwave, Dryer, Washer, Refrigerator, Dishwasher","Landscaped backyard, Modern kitchen, Laminate floors",Charter Schools,88,81,2020-12-14,1410978,3755
"9520, Turk Street, Western Addition, San Francisco, CA 94102",37.782064,-122.406995,Western Addition,2025-08-31,Single Family Home,Victorian,1912,2993,2,3,11434,1929593,24119,0,0,Baseboard,Evaporative,"Refrigerator, Microwave, Garbage Disposal","Close to parks, Tile floors, Updated kitchen",Charter Schools,85,81,2023-08-17,1453591,3648
"9001, O'Farrell Street, Western Addition, San Francisco, CA 94102",37.786469,-122.406258,Western Addition,2025-08-31,Single Family Home,Victorian,1922,2739,3,2,7992,2304298,28803,657,0,Baseboard,None,"Garbage Disposal, Microwave, Dishwasher, Refrigerator","Built-in storage, Close to parks, Concrete floors",San Francisco Archdiocese,90,76,2024-01-29,1911341,4358
"6207, Turk Street, Western Addition, San Francisco, CA 94102",37.781518,-122.410426,Western Addition,2025-08-31,Single Family Home,Victorian,1933,2537,4,3,6906,2319306,28991,0,1,Wall Unit,None,"Oven, Microwave, Dishwasher, Refrigerator, Dryer, Washer","Carpet floors, Spacious backyard, Modern kitchen, Close to parks, Fireplace",Private Schools,90,78,2022-09-15,2010466,4386
"5330, Geary Boulevard, Western Addition, San Francisco, CA 94102",37.781976,-122.412231,Western Addition,2025-08-31,Single Family Home,Victorian,1907,2604,3,3,9525,2091747,26146,770,2,Forced Air,Mini Split,"Dryer, Microwave, Refrigerator","Renovated kitchen, Carpet floors, Landscaped backyard",San Francisco Unified School District,85,82,2023-05-19,1624309,3955
"6927, O'Farrell Street, Western Addition, San Francisco, CA 94102",37.787048,-122.40318,Western Addition,2025-08-31,Single Family Home,Victorian,1904,2458,3,2,5178,1802068,22525,594,1,Central Heating,None,"Dishwasher, Microwave, Refrigerator","Built-in storage, Spacious backyard, Close to parks",San Francisco Unified School District,84,79,2020-12-22,1524257,3407
"1025, O'Farrell Street, Western Addition, San Francisco, CA 94102",37.780156,-122.411951,Western Addition,2025-08-31,Single Family Home,Victorian,1910,2880,2,2,11043,2395411,29942,451,0,Wall Unit,Central Air,"Washer, Microwave, Refrigerator, Dishwasher, Dryer","Tile floors, Renovated kitchen, Close to parks, High ceilings",San Francisco Archdiocese,87,77,2023-08-14,2142336,4531
"5869, Geary Boulevard, Western Addition, San Francisco, CA 94102",37.785352,-122.416449,Western Addition,2025-08-31,Single Family Home,Victorian,1924,2499,4,3,9783,1876568,23457,491,0,Baseboard,Evaporative,"Microwave, Refrigerator, Dryer, Garbage Disposal","Close to public transportation, Concrete floors, Fireplace, Updated kitchen",Private Schools,88,85,2023-10-24,1363922,3548
"7376, Geary Boulevard, Western Addition, San Francisco, CA 94102",37.783519,-122.410768,Western Addition,2025-08-31,Single Family Home,Victorian,1935,3182,2,2,6688,1942156,24276,638,2,Wall Unit,Mini Split,"Microwave, Dryer, Washer, Oven, Dishwasher, Garbage Disposal","Renovated kitchen, Laminate floors, Built-in storage, Close to parks, Landscaped backyard",San Francisco Unified School District,87,75,2023-08-25,1418625,3673
"8059, Golden Gate Avenue, Western Addition, San Francisco, CA 94102",37.787855,-122.403307,Western Addition,2025-08-31,Single Family Home,Victorian,1900,2339,4,3,6814,1969873,24623,0,2,Radiant,Mini Split,"Refrigerator, Washer, Dryer, Microwave, Dishwasher","Carpet floors, Close to public transportation, Landscaped backyard",San Francisco Unified School District,89,76,2023-06-07,1759321,3724
"6373, Geary Boulevard, Western Addition, San Francisco, CA 94102",37.783425,-122.404928,Western Addition,2025-08-31,Single Family Home,Victorian,1911,2737,3,3,8088,2251101,28138,246,1,Baseboard,None,"Oven, Washer, Microwave, Garbage Disposal, Dryer, Dishwasher","Private backyard, Fireplace, Close to public transportation, Concrete floors, Modern kitchen",Charter Schools,85,80,2021-07-31,1618774,4256
"4679, Mission Street, Mission Dolores, San Francisco, CA 94102",37.74804,-122.404965,Mission Dolores,2025-08-31,Single Family Home,Victorian,1882,2432,2,1,9476,1796721,22459,0,1,Forced Air,Central Air,"Microwave, Dryer, Refrigerator","Built-in storage, Close to public transportation, Hardwood floors, Renovated kitchen",Private Schools,93,90,2023-11-23,1437438,3397
"7726, Sanchez Street, Mission Dolores, San Francisco, CA 94102",37.749151,-122.409048,Mission Dolores,2025-08-31,Single Family Home,Victorian,1899,2178,4,3,6292,2424144,30301,299,2,Radiant,Mini Split,"Garbage Disposal, Microwave, Washer","Close to public transportation, Fireplace, Spacious backyard, Modern kitchen, Concrete floors",Private Schools,88,82,2022-01-13,1870624,4585
"7577, Mission Street, Mission Dolores, San Francisco, CA 94102",37.74339,-122.417201,Mission Dolores,2025-08-31,Single Family Home,Victorian,1908,2968,3,3,10419,2108894,26361,0,2,Wall Unit,Window Unit,"Dishwasher, Microwave, Refrigerator, Washer, Dryer, Garbage Disposal","Private backyard, Tile floors, Close to parks",San Francisco Unified School District,88,85,2023-08-16,1631618,3987
"7715, Mission Street, Mission Dolores, San Francisco, CA 94102",37.749047,-122.406171,Mission Dolores,2025-08-31,Single Family Home,Victorian,1929,2174,3,2,7831,2768952,34611,0,0,Baseboard,Central Air,"Refrigerator, Microwave, Dryer, Washer, Dishwasher","Landscaped backyard, Tile floors, Updated kitchen",San Francisco Archdiocese,91,80,2023-09-06,2311974,5236
"3185, Mission Street, Mission Dolores, San Francisco, CA 94102",37.744638,-122.404403,Mission Dolores,2025-08-31,Single Family Home,Victorian,1911,2996,3,3,7470,2039975,25499,640,1,Central Heating,Mini Split,"Oven, Dishwasher, Washer, Dryer, Microwave","Close to public transportation, High ceilings, Private backyard",Private Schools,95,85,2021-05-31,1664870,3856
"8135, Guerrero Street, Mission Dolores, San Francisco, CA 94102",37.744941,-122.41095,Mission Dolores,2025-08-31,Single Family Home,Victorian,1889,1920,4,3,5498,2527074,31588,541,1,Wall Unit,Window Unit,"Oven, Refrigerator, Dishwasher, Garbage Disposal, Microwave, Dryer","Landscaped backyard, Tile floors, Modern kitchen, Close to parks, Built-in storage",San Francisco Unified School District,89,90,2022-12-06,1978496,4779
"8913, Valencia Street, Mission Dolores, San Francisco, CA 94102",37.743089,-122.40944,Mission Dolores,2025-08-31,Single Family Home,Victorian,1924,2576,4,3,6900,1791762,22397,0,1,Wall Unit,Central Air,"Garbage Disposal, Refrigerator, Dishwasher, Dryer, Oven, Washer","Hardwood floors, High ceilings, Landscaped backyard",Charter Schools,86,89,2023-08-03,1394860,3388
"623, Mission Street, Mission Dolores, San Francisco, CA 94102",37.744694,-122.404227,Mission Dolores,2025-08-31,Single Family Home,Victorian,1886,2290,3,2,4663,2274205,28427,0,0,Wall Unit,Window Unit,"Dryer, Dishwasher, Garbage Disposal, Oven, Refrigerator, Microwave","Close to public transportation, Renovated kitchen, Private backyard, Built-in storage, Carpet floors",Private Schools,94,85,2024-08-22,1792239,4300
"3228, Valencia Street, Mission Dolores, San Francisco, CA 94102",37.743321,-122.405484,Mission Dolores,2025-08-31,Single Family Home,Victorian,1928,2129,2,2,5483,2575496,32193,457,0,Radiant,Mini Split,"Dishwasher, Oven, Refrigerator","Modern kitchen, Close to parks, Tile floors, Landscaped backyard, High ceilings",San Francisco Unified School District,86,81,2022-11-09,2048734,4871
